"id","profileName","text","date","title","rating","images","helpful"
"R25YF03QEZFA5D","Sahanur","Im not that fluent in english. But the language and words used in this book is so easy that even kids from 7-8 standards can read it and enjoy the beauty of the story.  Just go for it.","Reviewed in India on 29 August 2020","JUST ORDER IT AND U WILL BE AMAZED",5,"",0
"R3RFKC6XNTZOG2","Sandhya","An amazing book and so true that each line of this is capable to shake u from within . A simple form of Gita, it would teach u how to live ur life, how to connect urself to the power of universe and finally it would realize u that  all of us are the creature of the same hand and that beyond all the religions, all the races and all the language of the world, there exist only one  language of the universe and when u learn that, no wonder a man can turn himself into wind .","Reviewed in India on 23 December 2017","An amazing book",5,"","6"
"RAYAK8PRLQ9J4","Joe",,"Reviewed in India on 24 August 2021","The book is in excellent condition.  I always prefer hard cover to prevent creasing",5,"https://m.media-amazon.com/images/I/C1PQme452DS.jpg
https://m.media-amazon.com/images/I/C1VyrFLICeS.jpg
https://m.media-amazon.com/images/I/C1xcWqZfW9S.jpg",0
"R37CSE0PLNT8WV","FATEHBIR SINGH","One of the best books I have ever read, a true master piece of wisdom and a beacon of pure philosophy.","Reviewed in India on 7 May 2021","Great",5,"",0
"R1MFJJNV17F0FJ","Peee","I was happy that the book arrived in perfect condition..😊","Reviewed in India on 20 January 2021","Perfect Condition",4,"",0
"R30825O65K7LYD","Akhilesh Pradhan","It basically tells you to follow your Personal Legend, your dreams no matter how adverse the situations may be. And also tells you to always heed the omens in the process or the journey of your personal legend. #TrustTheProcess","Reviewed in India on 23 August 2020","Really inspirational!",5,"",0
"RNNFOTPORX79L","Amazon Customer"," Its really small so you can carry easily while travelling. The book is a must read.","Reviewed in India on 11 August 2021","Excellent quality of book condition.",5,"",1
"R1HL7OQFT170UD","Radhika S.","The book' s story is very good","Reviewed in India on 15 July 2021","Good",5,"https://images-na.ssl-images-amazon.com/images/I/C1LBLzsP6fS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1NjUXb9rsS.jpg",0
"R1UW7LSAS2YFR1","ankush awasthi","It takes you to the world where magic happens and inspires you to believe that there is a cause for your birth!","Reviewed in India on 22 August 2020","Evergreen",4,"",0
"R2EY9QOOTNQSOB","Nitesh Kumar Reddy","It's an excellent book. One should try though they are not a fan of reading books.","Reviewed in India on 31 May 2021","Excellent book",5,"https://images-na.ssl-images-amazon.com/images/I/C1ebJuXWRaS.jpg",0
"R15BGEOIYTG0MR","Hitesh Thakur","Story is just amazing.","Reviewed in India on 30 July 2021","Best book for beginners.",5,"",0
"R1GZ221PLWU8LV","Placeholder","Love all about it!","Reviewed in India on 30 July 2021","Best Novel Ever",5,"",0
"R2UURSM7UQS2BM","Jerom","Good one... But the rate is little higher than flipkart","Reviewed in India on 28 June 2021","Rate Higher than flipkart",5,"",0
"R38YINPDKRGS7I","saurabh mahapurkar","The Alchemist is a book that everyone should read once in his/ her lifetime.This is a story of a Stepherd boy who dreams of travelling the world in search of treasure as desirable as any ever find.This book will guide you how to follow your dreams and fulfill them through the boy's story.""When you really want something, the whole world conquares to fulfill it"" ,the book teaches us.The book is a masterpiece itself and the paper quality is good.Also delivery by Amazon is  good.","Reviewed in India on 7 July 2018","A masterpiece to teach us to follow our dreams and fulfilling it.",5,"",1
"RGNS6LKUQ84DN","Mohnish Kapoor","It just couldn't make up to 5 was because of its unrealistic incidents (as it was difficult to relate) of talking to nature elements as we treaded ahead to end while the whole journey of the boy was optimistic and magical with spices of practicality and truth. It started like a beautiful truth through out while pre ending scenes made it like Harry Potter talking to snakes. 😅","Reviewed in India on 1 May 2018","Inspirational Journey with surprising ending.",4,"",0
"R3930T67JQX4VO","Mansi","It's a nice book. You must read it.","Reviewed in India on 8 July 2021","Worth your time and money. Buy it.",5,"",0
"RWYSOMYH2XW1Y","Tarun gopi","That was an excellent book I gifted myself. And the book was an original one without any compromise in quality . Although I'm sure whether it's over rated or not but I can say it has got a  valid praises all over. Would suggest the beginners - reading this book will give you some kickstart.","Reviewed in India on 11 December 2019","The Alchemist",5,"",0
"R237I0YZZFQ48N","Alpesh Patel","Book is explaining Life's journey with a Very simple story..Just come out from Comfort zone and see what a wonderful treasure is waiting for you ahead in life!!!..Must read book","Reviewed in India on 30 December 2020","“There is only one thing that makes a dream impossible to achieve: the fear of failure.”",5,"",0
"R34MKDP1DBKFG0","Abhishek s.","I like everything about this book. The way its written will make sure you are in the book, you will continue reading even though you will have breaks in between, you will be in the story, living the story and learning from it😊😊😊","Reviewed in India on 21 June 2020","A must read book, if you wish for something entire universe will conspire to give it to you",5,"",0
"RP9X19G9X8L4R","cathiii martin","This book is a magic'Maktub'","Reviewed in India on 17 July 2021","When you truly want something, all the universe conspires in helping you to achieve it✨",5,"",0
"R2GNWD7PX2KH6Y","Karandeep singh bhatia","This book opens a different perspective in ones mind. Highly recommend for people who have lost motivation in their life.","Reviewed in India on 8 May 2021","One of the best books",5,"",0
"R5X57O2YR8JI4","Kunal","Yes the novelty book is hardcover. I had the same confusion before buying so dropping it here so that you don’t miss out on this beauty.","Reviewed in India on 25 February 2021","Novelty book is hardcover",5,"",0
"R1T2PJBL3SKIKX","Shubham","Awesome book by Paulo Coelho. This book is all about ‘How one can find own heart desires’, every character seems real and it is successful in creating curiosity among the readers for the ending. It teaches us to how to realize our dream. It also talks about the ‘Universal Language’ used by the God to communicating with us all we need is to understand it either by omens or following the heart voice in order to know the destiny. I am sure after reading this book  your outlook about life will completely changed.","Reviewed in India on 9 April 2018","Awesome book by Paulo Coelho.",5,"https://images-na.ssl-images-amazon.com/images/I/71Awk8dVUAL.jpg
https://images-na.ssl-images-amazon.com/images/I/71ZPzCBlCuL.jpg","3"
"R2KQZOQ7W8RRCU","Sachin","I loved this book. It's very interesting story about following dreams and going through hard times to achieve that dream. I finished it in 2 days.","Reviewed in India on 25 February 2021","Great work",5,"https://images-na.ssl-images-amazon.com/images/I/C12NfDM6+sS.jpg",0
"R2TTC5J44I6C8E","Eeunonia","The book is soo nice..it gives the new way of thinking and I really like this book..","Reviewed in India on 21 October 2020","Good book",4,"",0
"R1YW2A7855M988","Amazon Customer","Great book, excellent quality, value for money.","Reviewed in India on 12 July 2021","Value for money",5,"",0
"R30VPMC81COWDV","Kindle Customer","A book everyone with a mission in life must read. Introspect and discover your 'Personal Legend', to make your life meaningful.","Reviewed in India on 28 August 2020","Great, insightful read",4,"",0
"RQGCZH89AA5UO","sagar pradhan","that will reinstigate your self beleif and chase your dreams and even with all odds will motivate you to search for the personal legend","Reviewed in India on 3 April 2021","Book",5,"",0
"RFR0TKXZVI1P3","Sahil Dhillon","Absolutely fantastic. You'll know, after reading why this book is the 7th most read book in the world. The story is a bit spiritually oriented, but even if you are new this, you would have no trouble following the story.The story has interesting elements. It has humor, amazement, motivation and most importantly a hard-hitting ridiculous suspense at the end. It may have a higher level of vocabulary, but you would be fine if you have Google handy. A must read. The author has greatly planned the plot.","Reviewed in India on 6 July 2018","Too good.",5,"","8"
"RXXZA2ZITOLYB","Aadhil","Wow","Reviewed in India on 27 August 2021","🤩🤩🥰",5,"",0
"R2ZZUKKDY1T4Z2","ARAKKAL STEPHEN JACOB","Just read it and the Soul of the world shall speak to you","Reviewed in India on 10 June 2021","Amazing read",5,"",0
"R2KU7U03AXR7AB","Satyam","Second time i completed reading  any book....... I really liked it...... Now I am reading brida. He really had a different way of encouraging people to persue their dreams.","Reviewed in India on 28 December 2020","Very interesting.",5,"",0
"R3BE0CC96DSUAV","raval kaushik","When I read the alchemist,I fill like I'm one of them character... I'm in....It's amazing book...","Reviewed in India on 22 May 2021","I like it",5,"",1
"R3VT65NIHIADKF","Ragini Soni","Perfect books for beginners its a motivational book just go for it!","Reviewed in India on 15 June 2021","Must buy!",5,"https://images-na.ssl-images-amazon.com/images/I/B1+Sf82AY9S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1ZVOIofR1S.jpg",0
"RA83GMKO6LBZ","V","Simple and easy to understand of deep meaning of life. Recommended for all those who wanna start reading from the beginning.","Reviewed in India on 25 August 2020","Amazing one",4,"",0
"R1JKHDW2C7GZDS","Hemant K.","Best book for reading for teenagers who's is struggling in thier lives","Reviewed in India on 15 June 2021","No words",5,"",0
"R31ZU86BGN0D1L","Munazir Hussain","What you are searching for outside is inside you.","Reviewed in India on 28 June 2021","Fantastic Book",5,"",0
"R375PJFGESO61U","Somshankar Banerjee","Spellbound!. Transported me to a land of dreams. The kindle edition is really an excellent experience of reading. Must read for everyone","Reviewed in India on 22 April 2021","Mindblowing",5,"",0
"R3B8D5Q8GC4TL2","Yashi","Amazon's service was great as usual, got 3 bookmarks too....The greatness of this book can't be described in words.You should read it if you have dreams in your life and if you're alive.","Reviewed in India on 21 October 2020","Best book-A must read",5,"https://images-na.ssl-images-amazon.com/images/I/61nUbBuzotL.jpg",0
"R2SNH7RYW2L54E","Vamshivaraprasad","The Alchemist is undoubtedly one of my favourites. There are some points in our life where we question where life is going to take us, or what is destined to happen. The book disguises these answers as a shepherd and his journey. It is a book of hope, faith, realization and love.","Reviewed in India on 23 January 2020","Beautifully written",5,"",0
