"id","profileName","text","date","title","rating","images","helpful"
"R2LT1M0VVV2F6Z","Nachiket G.","It's too early to add a readers review but I'm posting this one for the quality of product.Well, I'm disappointed..! PFA the photos and observe the dust/dirt marks on book cover.To me, it looked like sitting in some dirty box or shelf before it arrived at my place this morning.I'm only keeping or not returning this because I liked pages and its overall quality.","Reviewed in India on 5 July 2021","Expect Dirt Marks On Hardcover",3,"https://images-na.ssl-images-amazon.com/images/I/A1AgO7m1VjL.jpg
https://images-na.ssl-images-amazon.com/images/I/B1tvmmzaduS.jpg",0
"R2Q6HB6BO44RN2","Sandeep ","Easy read. A few good rules stood out for me. For eg 80% rule on food and being stoic and imagining the worse daily to liberate yourselves of fears. There are plenty such as rules, you can choose what you like. The description of Japanese community that practices ikigai seemed simplistic and far cry from from the city life.The key question is finding your ikigai in this fast paced world. The book will give you hints, but ultimately you still need to find it yourselves. Anyway I give this book a sure thumbs up.","Reviewed in India on 26 September 2019","Easy read and calms your mind",4,"","7"
"R2OS264YWWB63Q","Ishita","Book is new! But, there was no bookmarks in the package!","Reviewed in India on 16 July 2021","Book for lifestyle",4,"",0
"R1XWSHB8FUTF9Z","Saurabh Guha","Got to know so many new about the secrets of Japanese Longevity, but is a bit boring after a few chapters.Didn't complete reading it till the end.You'll feel asleep after some chapters, also I think its overpriced looking at the no. of pages and the size of the book.I've read many motivational books, but the content in this book, I really really feel its overrated.","Reviewed in India on 26 June 2021","Depends on the reader.",3,"",1
"R3EPNRLCO18O8B","Mary Fernando","I love the way, how the author evolves around the simplicities of life and  teaches such significant...life transforming priciples...it's true when he quotes..that we can fail 7 times...but we have the ability to rise 8 times... everything in life is ephemeral..it's important to live in the present and make the most of it...love  your  mind, body and breathe...feel it and triumph over it!","Reviewed in India on 27 September 2020","Evoking a sense of balanced life!",5,"",1
"R37JOHA9YRFVKW","Naveen Kumar Gurung","Useful book","Reviewed in India on 29 August 2021","Useful book",4,"",0
"RNEPQM524XXCH","Nishikant murmu","I have already read this book in off but I liked this book so much that I ended up buying the paperback copy of it really great book !Came In good Condition,Well Packaged,Pretty Handy And Portable Book !Thanks to Amazon ! Got It for a cheap price.","Reviewed in India on 20 October 2020","Your Best Travel Buddy",4,"https://images-na.ssl-images-amazon.com/images/I/71Qcz1kyR1L.jpg
https://images-na.ssl-images-amazon.com/images/I/71fHfFpG7xL.jpg
https://images-na.ssl-images-amazon.com/images/I/71pM-XTUu4L.jpg
https://images-na.ssl-images-amazon.com/images/I/71wYXhm1-gL.jpg",0
"R1URGL6L5YUQFX","Aishwarya"," Books cover is thick. Looks beautiful","Reviewed in India on 9 February 2022","Good book",5,"https://m.media-amazon.com/images/I/71lLNC5GCxL.jpg",0
"R2HHDFE45VFPOH","Lasya","Beautiful gift to present, it's perfect","Reviewed in India on 28 December 2021","Awesome",5,"",0
"R2S256IQIY7T1G","Gaurang S.","Its amazing","Reviewed in India on 7 January 2022","Awesome Just Buy",5,"",0
"R2K1FV7Z8GRMYM","Tresa",,"Reviewed in India on 9 January 2022","Great",5,"https://m.media-amazon.com/images/I/810VRlcNLZL.jpg",0
"R18YLKKGZVBY34","Mayur pawar","one of the best mind management books","Reviewed in India on 25 December 2021","best book",5,"",0
"RN4TLHJ8SBN5W","sparameswaran","First the good part - chapter IX on ‘Anti-fragility’, which discuss stoicism and similar Buddhist teachings are the best parts of the book. Already well known (to me), but nice to be reinforced about those principles. The epilogue nicely summarises the entire premise of the book.The bad part  the book are those sections which seems to promote pseudo-science when it comes to discussing diet and the benefits of certain types of food items. I will be the last person to take those things by face value. Also, the book described the lifestyle of the centenarians as if they were living that way their whole life (singing, dancing, tending to their garden), which is simply not true. I was more interested in knowing how they lead their earlier years - the young adult and Middle Ages - because that is where the key to longevity lies (not only in how they spent their old age).","Reviewed in India on 23 September 2020","Good and Bad",3,"","2"
"R2R6H7GGW5N7XT","Hemant Chavan","Every one should read this.","Reviewed in India on 6 August 2021","Best one",4,"",0
"R1G29IDTD5S241","Amazon Customer","Recommended for those who want to live life with purpose","Reviewed in India on 18 December 2021","Best book read so far!",5,"https://m.media-amazon.com/images/I/61c5EBdv67L.jpg",0
"R3MACNXWE6F6FL","Shraddha","Good and simple. Nothing we didn't know but it's good to read and keep things in perspective.","Reviewed in India on 4 June 2021","Light read",4,"",0
"R1X562U1OENO4H","Sreedevi Choudhury","Very thoughtful. Loved reading the book.it gives new perspective to life.it helps you find your passion. It Lets you know, how you should live and enjoy your life.","Reviewed in India on 19 September 2021","Very interesting",5,"",0
"R2GMVXEWOV3THV","M","Genuine product","Reviewed in India on 11 January 2022","Value for money",5,"",1
"R3NI8TI0WZ38VN","Ritesh","A lot has been written on Ikigai and its relevance, however what I found fascinating is the simple and lucid language used. As someone who wants to read more...such books are a whiff of fresh air...simplicity is most difficult to achieve - the authors have managed to achieve it.","Reviewed in India on 4 May 2021","Lovely book in simple language...",5,"",0
"RG4P8XRYN08QO","Vivek","Positive book with positive ideas.It helps to reflect upon your lifestyle and how to change it  for the better good of your body and soul.","Reviewed in India on 24 March 2021","Positive book",4,"",0
"R2EB0G95G1VC9G","Monish"," Just received it. Haven't read it yet. The quality of paper and the cover is great !!","Reviewed in India on 27 July 2021","Good quality",4,"",0
"R1MAK1R4X7TJOP","Iqra khan","I am student, someone suggest me to buy this book, l am currently reading this book, this book covered all important aspects of our life. You should read this❤❤","Reviewed in India on 12 September 2021","You should read this",5,"",0
"R3OX1U7Q3YZ3Q7","Shubhajit Poddar","Short and crisp. The meaning that the author tried to convey is crystal clear with no unnecessary exaggeration. Just find your ikigai and live a happy, purposeful, long and heathy life..","Reviewed in India on 2 September 2021","Its a good read",5,"",0
"R9VS35S1UK7VD","Ayush G.","The books came covered in a sticky substance n were dirty.","Reviewed in India on 30 June 2021","Looks dirty n sticky.",4,"https://images-na.ssl-images-amazon.com/images/I/C1j8bJ1I8BS.jpg",0
"R1QQF4P3XS7E0R","Devipriya Sivadasan","It's a amazing book ever I had😍","Reviewed in India on 22 December 2021","Book of happiness",5,"",0
"R24VTF5FJOSALY","Swati Thakker","Awesome book... I recently finished reading this book on Ikigai and must say that this is very well written. It truly relates to the real life issues each one of us face and also guides us to overcome those challenges. It motivates you to get out of the bed and find your Ikigai to keep going. It helps you to discover how to live a stress-free and self motivated life.","Reviewed in India on 30 June 2020","Ikigai...",5,"",0
"R2NGSUGZCW8CHF","Lakshman","""Ikigai"" made me think - beyond that it is just a book. Probably a reference book to absorb, implore the way we live better and provides you a time to introspect your own life.This books helps you to wander yourself in the Okinawa where all those super centenarians live and has made me to search for my share of shikuwasa—a limelike fruit.A great book full of research and provides you a different perspective - as to how live better.","Reviewed in India on 22 March 2020","Must Read - A Thorough Research",5,"",0
"R3JKZ8XGYP8HQW","Shreya M","Every person should read this book once even though you are not book lover. This books will help you to understand how we can accoadate our life in simple living and simple thing. It is very motivational book. Best part Author didn't stretch this book so you will not feel bored.","Reviewed in India on 4 March 2021","Must Read",5,"",0
"R2OGOFZ86I6H5V","Vijay Balhara","Very Nice 👌 book.Loved reading few pages ,do far","Reviewed in India on 4 July 2021","Recommend buying",4,"",0
"RDROFIOU0LJMH","Prakash Gurav","My test of a good book is the one that you finish in one go (of course after attending to mandatory routines like office or personal matters).  The book gives a lot of practical insight into how to lead a very happy and meaningful life, both in terms of personal well being and professional satisfaction. It recommends a very simple recipe for  physical, emotional and professional well being. It is bound to make a difference in terms of one’s approach to life. I would highly recommend this book for everyone.","Reviewed in India on 12 January 2020","Fascinating book",5,"",1
